OR,45.4312,-122.7715
VA,36.71901429,-82.00372857
AZ,33.4151,-111.5496
WA,46.31271111,-119.3084604
TN,36.50270386,-82.5479583
MI,42.36885467,-83.11026847
CA,33.74152496,-117.8634298
CO,39.74512637,-104.9593459
WA,47.92466491,-122.2193999
FL,26.98100661,-82.11690661
SD,43.54381423,-96.72227173
FL,26.70504529,-80.1351401
FL,27.84632195,-82.78800244
FL,28.02172892,-82.12932289
FL,27.90161729,-82.77851383
CA,34.3170381,-119.7205414
FL,27.84545525,-82.71419337
CA,36.35665013,-119.3479366
SC,32.87719179,-80.02638718
FL,25.77414271,-80.2895185
OK,36.10945588,-95.93524542
BC,49.866,-119.7387
WI,43.41729139,-88.17783245
MD,38.81786518,-76.94252679
ID,43.6461,-116.2675
MD,39.15498642,-77.27253757
NJ,40.48366241,-74.44371729
IL,41.9349,-87.8851
WA,47.03031595,-122.896931
IN,41.1898,-87.258
WI,44.7916,-87.467
CA,33.85916486,-117.5794465
CA,33.85916486,-117.5794465
NH,42.8502,-71.5155
FL,27.31073444,-82.49044026
CA,33.93964339,-117.4001158
IA,42.4893,-91.4549
IL,41.87991242,-87.66801796
VA,37.09237713,-76.49119459
CA,33.2581,-116.9821
WA,47.21257224,-122.4597205
CA,33.79002329,-118.1731053
CA,34.03061422,-117.1497536
NC,35.46104306,-79.17767361
NC,36.4617,-80.6191
MI,42.195,-83.165
OR,45.1789,-122.4002
NV,36.14124586,-115.1865919
OH,41.13432265,-81.85594309
CA,36.9752,-121.9533
MA,42.0834,-71.3967
NY,40.74430707,-73.98772448
NC,35.0751,-83.2101
IA,42.9929,-91.8384
VA,37.4469,-76.5531
NY,43.15504152,-77.61785896
KY,37.5775,-83.714
FL,27.4609671,-82.5293294
ON,43.96751915,-80.03946383
WA,47.92466491,-122.2193999
WA,46.5296,-122.4851
MD,39.0529,-76.6811
FL,25.77414271,-80.2895185
CO,38.8614783,-104.7803978
WA,47.21257224,-122.4597205
MN,44.8989,-93.6257
AL,33.68382553,-85.76905
NJ,40.5377,-74.3111
MA,41.5281,-70.6535
NV,36.14124586,-115.1865919
PA,39.9376,-77.6611
OR,42.31514948,-122.8460668
CA,38.57580181,-121.4500996
MN,44.85089388,-93.45257048
MN,45.9776,-94.4608
CA,33.85916486,-117.5794465
NJ,39.6862,-74.9952
LA,30.48724524,-90.47692917
CA,35.6189626,-120.7662829
AZ,35.356075,-112.2570625
WI,44.3906,-88.031
FL,28.23565,-81.66055328
AZ,33.57603491,-112.1943924
AZ,33.42126454,-111.7727973
FL,28.00681436,-82.47646101
AZ,33.4037283,-112.3741774
CO,39.74512637,-104.9593459
AZ,33.53538055,-112.04946
AZ,33.29885794,-111.8650639
ID,42.6159,-112.0448
WI,43.06651417,-89.38736175
CA,33.5717,-117.7289
NH,43.4473,-71.6764
KY,38.00883949,-84.47708249
VA,38.44397521,-77.42208058
WA,46.1491,-122.8089
CA,36.8952,-121.2434
SD,42.9742,-96.6319
NY,42.9129,-76.5659
CA,38.76717396,-121.3107662
CA,37.50631392,-120.8528241
AB,54.71688571,-113.2840643
MI,41.9828,-83.2979
MN,44.85089388,-93.45257048
MO,38.79,-90.8549
MA,42.0166,-71.2231
TX,30.1518,-97.5904
WA,47.92466491,-122.2193999
CA,36.5815,-121.9464
MN,44.98078334,-93.29330788
IL,38.51653927,-89.95791188
WA,48.5687,-119.3519
MS,32.3976,-90.159
OH,40.00341687,-82.99822087
TX,30.65738063,-97.67511982
CA,38.57580181,-121.4500996
RI,41.82618976,-71.42050573
NJ,39.48592271,-75.00142657
FL,27.79451493,-82.67515963
NH,43.0323,-71.1992
AZ,33.53538055,-112.04946
AL,34.72796777,-86.6278388
SC,35.1121,-81.9154
AZ,33.53538055,-112.04946
CA,32.78722908,-117.1402677
WI,43.06651417,-89.38736175
FL,29.8790313,-81.36659178
CA,32.78722908,-117.1402677
CA,34.05070709,-118.2799351
WA,45.65808015,-122.5849084
PA,40.63503864,-75.37143232
CA,34.0967,-117.7198
CA,33.83267537,-118.3326334
AB,51.0501,-113.3852
OH,41.85292708,-80.79049271
MO,37.32954563,-89.58465146
CA,34.29657456,-119.2399163
CO,39.0289,-104.483
TX,30.10690917,-95.47395808
PA,41.3949,-75.7089
AK,61.4137,-149.1711
CA,33.87742159,-117.9249784
CA,33.87742159,-117.9249784
AZ,33.56413757,-111.905083
WA,47.6489,-121.8991
OH,41.367,-81.8647
OK,36.10945588,-95.93524542
IL,41.57092727,-87.79419569
OK,34.63522412,-98.47288176
NM,35.10348122,-106.6124752
IN,39.9583,-85.9988
PA,39.99063505,-75.14580121
WA,47.1726,-119.8028
CO,40.42783368,-105.1976295
CA,38.39446942,-121.3718591
MO,37.19880654,-93.30922289
TX,32.83516808,-96.80811786
NM,32.32767214,-106.7548956
AZ,33.29885794,-111.8650639
AZ,33.41403567,-111.9209196
OR,44.94124711,-123.0042352
WA,47.29995649,-122.1808829
KS,37.69639785,-97.3295401
OH,38.9312,-84.1063
NC,35.106,-79.4507
TX,30.3171,-99.3126
OH,39.3335,-83.0168
OH,39.3335,-83.0168
KS,39.00562745,-94.76005621
